coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,x,7748.03,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,y,0.52,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF5,P1-PF5,z,-7400.73,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,x,3129.84,0.235,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,y,0.04,0.235,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P1-PF6,P1-PF6,z,-8286.8,0.235,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,x,7541.73,0.08,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,y,1367.41,0.08,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-OIS,P2-OIS,z,6354.71,0.08,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,x,9002.52,0.272,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,y,299.45,0.272,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF2,P2-PF2,z,7005.93,0.272,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,x,9205.23,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,y,314.63,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P2-PF5,P2-PF5,z,-7400.77,0.093,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,x,9002.7,0.129,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,y,-300.3,0.129,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,z,7005.91,0.129,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,x,9205.17,0.276,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,y,-315.35,0.276,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,z,-7400.76,0.276,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,x,11191.31,0.123,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,y,374.8,0.123,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P3-SCC,P3-SCC,z,3254.67,0.123,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,x,10046.08,0.307,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,y,1322.19,0.307,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,z,-3030.05,0.307,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,x,5784.77,0.157,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,y,-225.18,0.157,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,z,6935.15,0.157,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,x,7542.28,0.35,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,y,-1367.96,0.35,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,z,6355.12,0.35,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,x,5992.87,0.084,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,y,-1094.66,0.084,mm,false
2,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,z,6118.77,0.084,mm,false
3,FAT supplier,fiducial,CCL,CCL,A,A,x,2712.9,0.32,mm,false
3,FAT supplier,fiducial,CCL,CCL,A,A,y,0.14,0.34,mm,false
3,FAT supplier,fiducial,CCL,CCL,A,A,z,-3700.25,0.04,mm,false
3,FAT supplier,fiducial,CCL,CCL,B,B,x,2712.54,0.22,mm,false
3,FAT supplier,fiducial,CCL,CCL,B,B,y,0.54,0.27,mm,false
3,FAT supplier,fiducial,CCL,CCL,B,B,z,3700.01,0.02,mm,false
3,FAT supplier,fiducial,CCL,CCL,C,C,x,5333.0,0.07,mm,false
3,FAT supplier,fiducial,CCL,CCL,C,C,y,1.09,0.25,mm,false
3,FAT supplier,fiducial,CCL,CCL,C,C,z,6298.16,0.18,mm,false
3,FAT supplier,fiducial,CCL,CCL,D,D,x,8976.98,0.67,mm,false
3,FAT supplier,fiducial,CCL,CCL,D,D,y,-0.69,0.63,mm,false
3,FAT supplier,fiducial,CCL,CCL,D,D,z,4436.12,0.16,mm,false
3,FAT supplier,fiducial,CCL,CCL,E,E,x,9584.0,0.43,mm,false
3,FAT supplier,fiducial,CCL,CCL,E,E,y,-0.16,0.43,mm,false
3,FAT supplier,fiducial,CCL,CCL,E,E,z,-3694.36,0.12,mm,false
3,FAT supplier,fiducial,CCL,CCL,F,F',x,4284.28,0.23,mm,false
3,FAT supplier,fiducial,CCL,CCL,F,F',y,0.87,0.32,mm,false
3,FAT supplier,fiducial,CCL,CCL,F,F',z,-6134.12,0.17,mm,false
3,FAT supplier,fiducial,CCL,CCL,G,G,x,10727.69,0.22,mm,false
3,FAT supplier,fiducial,CCL,CCL,G,G,y,-0.54,0.28,mm,false
3,FAT supplier,fiducial,CCL,CCL,G,G,z,-0.15,0.02,mm,false
3,FAT supplier,fiducial,CCL,CCL,H,H,x,2713.67,0.19,mm,false
3,FAT supplier,fiducial,CCL,CCL,H,H,y,-0.39,0.25,mm,false
3,FAT supplier,fiducial,CCL,CCL,H,H,z,-0.01,0.01,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_1,AU_CP_1,x,4885.529,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_1,AU_CP_1,y,27.79,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_1,AU_CP_1,z,8185.508,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_2,AU_CP_2,x,4801.481,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_2,AU_CP_2,y,528.766,,mm,false
3,FAT supplier,fiducial,Fiducial,Fiducial,AU_CP_2,AU_CP_2,z,8215.026,,mm,false
