coil,phase,record_kind,point_group,point_group_raw,feature,feature_raw,axis,value,uncertainty,units,is_formula
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF2,P3-PF2,z,7006.71,0.051,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,x,9206.03,0.082,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,y,-314.57,0.082,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P3-PF5,P3-PF5,z,-7404.12,0.082,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P4-OIS,P4-OIS,x,5989.01,0.07,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P4-OIS,P4-OIS,y,1091.7,0.07,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P4-OIS,P4-OIS,z,-6121.11,0.07,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P5-OIS,P5-OIS,x,7539.34,0.344,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P5-OIS,P5-OIS,y,1367.81,0.344,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P5-OIS,P5-OIS,z,-6358.13,0.344,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,x,10040.28,0.108,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,y,1321.78,0.108,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-IOIS,P6-IOIS,z,-3031.57,0.108,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,x,5783.41,0.058,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,y,-223.58,0.058,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P6-TCC,P6-TCC,z,6938.82,0.058,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P7-IOIS,P7-IOIS,x,9464.14,0.143,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P7-IOIS,P7-IOIS,y,-1217.26,0.143,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P7-IOIS,P7-IOIS,z,3928.25,0.143,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,x,7537.86,0.104,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,y,-1366.16,0.104,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P8-OIS,P8-OIS,z,6356.28,0.104,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,x,5987.17,0.239,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,y,-1090.74,0.239,mm,false
16,FAT supplier,fiducial,Fiducial,Fiducial,P9-OIS,P9-OIS,z,6119.42,0.239,mm,false
5,FAT supplier,fiducial,CCL,CCL,A,A,x,2713.04,0.32,mm,false
5,FAT supplier,fiducial,CCL,CCL,A,A,y,0.82,0.34,mm,false
5,FAT supplier,fiducial,CCL,CCL,A,A,z,-3700.04,0.04,mm,false
5,FAT supplier,fiducial,CCL,CCL,B,B,x,2713.1,0.22,mm,false
5,FAT supplier,fiducial,CCL,CCL,B,B,y,0.98,0.27,mm,false
5,FAT supplier,fiducial,CCL,CCL,B,B,z,3700.0,0.02,mm,false
5,FAT supplier,fiducial,CCL,CCL,C,C,x,5333.23,0.07,mm,false
5,FAT supplier,fiducial,CCL,CCL,C,C,y,0.98,0.25,mm,false
5,FAT supplier,fiducial,CCL,CCL,C,C,z,6298.58,0.18,mm,false
5,FAT supplier,fiducial,CCL,CCL,D,D,x,8977.7,0.67,mm,false
5,FAT supplier,fiducial,CCL,CCL,D,D,y,-1.01,0.63,mm,false
5,FAT supplier,fiducial,CCL,CCL,D,D,z,4437.2,0.16,mm,false
5,FAT supplier,fiducial,CCL,CCL,E,E,x,9584.09,0.43,mm,false
5,FAT supplier,fiducial,CCL,CCL,E,E,y,0.11,0.43,mm,false
5,FAT supplier,fiducial,CCL,CCL,E,E,z,-3694.41,0.12,mm,false
5,FAT supplier,fiducial,CCL,CCL,F,F',x,4284.56,0.23,mm,false
5,FAT supplier,fiducial,CCL,CCL,F,F',y,2.74,0.32,mm,false
5,FAT supplier,fiducial,CCL,CCL,F,F',z,-6133.13,0.17,mm,false
5,FAT supplier,fiducial,CCL,CCL,G,G,x,10728.73,0.22,mm,false
5,FAT supplier,fiducial,CCL,CCL,G,G,y,-0.99,0.28,mm,false
5,FAT supplier,fiducial,CCL,CCL,G,G,z,-0.22,0.02,mm,false
5,FAT supplier,fiducial,CCL,CCL,H,H,x,2713.83,0.19,mm,false
5,FAT supplier,fiducial,CCL,CCL,H,H,y,-0.85,0.25,mm,false
5,FAT supplier,fiducial,CCL,CCL,H,H,z,0.1,0.01,mm,false
5,FAT supplier,fiducial,Fiducial,Fiducial,AP_CP_1,AP_CP_1,x,4722.382,0.323,mm,false
