record_type	series	part	order	r_m	z_m	psi_n	inside_limiter	boundary_fill	value
metadata	shot								21978
metadata	slice_index								46
metadata	time_s								0.24499998986721039
metadata	flux_unit								Wb
metadata	normalisation								(psi-axis_psi)/(boundary_psi-axis_psi)
metadata	axis_psi_Wb								0.33296397013155626
metadata	boundary_psi_Wb								-0.16010901066867111
metadata	axis_r_m								0.90231215953826904
metadata	axis_z_m								0.0055591333657503128
metadata	grid_rows								65
metadata	grid_columns								65
metadata	machine_physical_digest								b55c5bb005a2cb67
metadata	machine_evidence								observed
metadata	nearest_passive_structure								coil_cases
metadata	nearest_passive_distance_m								0.010382499015126334
metadata	nearest_active_structures								p2_outer_lower,p2_outer_upper
metadata	nearest_active_distance_min_m								0.021912499015126378
metadata	nearest_active_distance_max_m								0.034824266113304803
metadata	source								/work/projects/imas_gpu/mast/level1/shots/21978.zarr/efm
grid	normalised_flux	51	29	0.93906249926658347	1.1875	1.2200794636797381	1	0	-
grid	normalised_flux	51	30	0.96937499928753823	1.1875	1.262493654901554	1	0	-
grid	normalised_flux	51	31	0.99968749930849299	1.1875	1.3093564526179877	1	0	-
grid	normalised_flux	51	32	1.0299999993294477	1.1875	1.3609051645790244	1	0	-
grid	normalised_flux	51	33	1.0603124993504025	1.1875	1.4174694771866743	0	0	-
grid	normalised_flux	51	34	1.0906249993713573	1.1875	1.4794726422710756	0	0	-
grid	normalised_flux	51	35	1.120937499392312	1.1875	1.5473368672993955	0	0	-
grid	normalised_flux	51	36	1.1512499994132668	1.1875	1.621549869779805	0	0	-
grid	normalised_flux	51	37	1.1815624994342215	1.1875	1.7026439900020285	0	0	-
grid	normalised_flux	51	38	1.2118749994551763	1.1875	1.7912444216182564	0	0	-
grid	normalised_flux	51	39	1.2421874994761311	1.1875	1.8882281446991482	0	0	-
grid	normalised_flux	51	40	1.2724999994970858	1.1875	1.9947387366996223	0	0	-
grid	normalised_flux	51	41	1.3028124995180406	1.1875	2.1122125764752591	0	0	-
grid	normalised_flux	51	42	1.3331249995389953	1.1875	2.2424086560980614	0	0	-
grid	normalised_flux	51	43	1.3634374995599501	1.1875	2.387360730043897	0	0	-
grid	normalised_flux	51	44	1.3937499995809048	1.1875	2.5489462781111061	0	0	-
grid	normalised_flux	51	45	1.4240624996018596	1.1875	2.7251998091853906	0	0	-
grid	normalised_flux	51	46	1.4543749996228144	1.1875	2.8819074226341845	0	0	-
grid	normalised_flux	51	47	1.4846874996437691	1.1875	2.9760466807462622	0	0	-
grid	normalised_flux	51	48	1.5149999996647239	1.1875	3.0017940257026274	0	0	-
grid	normalised_flux	51	49	1.5453124996856786	1.1875	2.9535408485724481	0	0	-
grid	normalised_flux	51	50	1.5756249997066334	1.1875	2.8641990141878133	0	0	-
grid	normalised_flux	51	51	1.6059374997275881	1.1875	2.7734645692503559	0	0	-
grid	normalised_flux	51	52	1.6362499997485429	1.1875	2.688098909528402	0	0	-
grid	normalised_flux	51	53	1.6665624997694977	1.1875	2.6104157737165452	0	0	-
grid	normalised_flux	51	54	1.6968749997904524	1.1875	2.5407928414424874	0	0	-
grid	normalised_flux	51	55	1.7271874998114072	1.1875	2.4784705759989345	0	0	-
grid	normalised_flux	51	56	1.7574999998323619	1.1875	2.422401006613998	0	0	-
grid	normalised_flux	51	57	1.7878124998533167	1.1875	2.3715657844473754	0	0	-
grid	normalised_flux	51	58	1.8181249998742715	1.1875	2.3250753021306476	0	0	-
grid	normalised_flux	51	59	1.8484374998952262	1.1875	2.2821873024166131	0	0	-
grid	normalised_flux	51	60	1.878749999916181	1.1875	2.2422945357077904	0	0	-
grid	normalised_flux	51	61	1.9090624999371357	1.1875	2.2049053918703843	0	0	-
grid	normalised_flux	51	62	1.9393749999580905	1.1875	2.1696247219324247	0	0	-
grid	normalised_flux	51	63	1.9696874999790452	1.1875	2.1361343749556441	0	0	-
grid	normalised_flux	51	64	2	1.1875	2.1040626526639112	0	0	-
grid	normalised_flux	52	0	0.059999998658895493	1.25	0.75999342027591787	0	0	-
grid	normalised_flux	52	1	0.09031249867985025	1.25	0.86782043773714457	0	0	-
grid	normalised_flux	52	2	0.12062499870080501	1.25	1.016558090103175	0	0	-
grid	normalised_flux	52	3	0.15093749872175977	1.25	1.1160709280062213	0	0	-
grid	normalised_flux	52	4	0.18124999874271452	1.25	1.1141086174518844	0	0	-
grid	normalised_flux	52	5	0.21156249876366928	1.25	1.0976631761366098	0	0	-
grid	normalised_flux	52	6	0.24187499878462404	1.25	1.0816291188904232	0	0	-
grid	normalised_flux	52	7	0.2721874988055788	1.25	1.0664610759036837	0	0	-
grid	normalised_flux	52	8	0.30249999882653356	1.25	1.0523881899067731	1	0	-
grid	normalised_flux	52	9	0.33281249884748831	1.25	1.0394620381892208	1	0	-
grid	normalised_flux	52	10	0.36312499886844307	1.25	1.0278083715471282	1	0	-
grid	normalised_flux	52	11	0.39343749888939783	1.25	1.0175434465677557	1	0	-
grid	normalised_flux	52	12	0.42374999891035259	1.25	1.0087850863828218	1	0	-
grid	normalised_flux	52	13	0.45406249893130735	1.25	1.0016589231108175	1	0	-
grid	normalised_flux	52	14	0.4843749989522621	1.25	0.99629970331072082	1	1	-
grid	normalised_flux	52	15	0.51468749897321686	1.25	0.99284988758619375	1	1	-
grid	normalised_flux	52	16	0.54499999899417162	1.25	0.9914568497939733	1	1	-
grid	normalised_flux	52	17	0.57531249901512638	1.25	0.99226953033525522	1	1	-
grid	normalised_flux	52	18	0.60562499903608114	1.25	0.99543454353006922	1	1	-
grid	normalised_flux	52	19	0.63593749905703589	1.25	1.0010925935534416	1	0	-
grid	normalised_flux	52	20	0.66624999907799065	1.25	1.0093764569160162	1	0	-
grid	normalised_flux	52	21	0.69656249909894541	1.25	1.0204103890760012	1	0	-
grid	normalised_flux	52	22	0.72687499911990017	1.25	1.0343111450666218	1	0	-
grid	normalised_flux	52	23	0.75718749914085492	1.25	1.0511894748340092	1	0	-
grid	normalised_flux	52	24	0.78749999916180968	1.25	1.071152567995981	1	0	-
grid	normalised_flux	52	25	0.81781249918276444	1.25	1.0943061663035054	1	0	-
grid	normalised_flux	52	26	0.8481249992037192	1.25	1.1207567473087361	1	0	-
grid	normalised_flux	52	27	0.87843749922467396	1.25	1.1506140878013991	1	0	-
grid	normalised_flux	52	28	0.90874999924562871	1.25	1.1839939221872684	1	0	-
grid	normalised_flux	52	29	0.93906249926658347	1.25	1.221021051841561	1	0	-
grid	normalised_flux	52	30	0.96937499928753823	1.25	1.261833000379341	1	0	-
grid	normalised_flux	52	31	0.99968749930849299	1.25	1.3065846183468086	1	0	-
grid	normalised_flux	52	32	1.0299999993294477	1.25	1.3554531151519837	1	0	-
grid	normalised_flux	52	33	1.0603124993504025	1.25	1.4086394831960338	1	0	-
grid	normalised_flux	52	34	1.0906249993713573	1.25	1.4663733873908269	1	0	-
grid	normalised_flux	52	35	1.120937499392312	1.25	1.5288989238456692	1	0	-
grid	normalised_flux	52	36	1.1512499994132668	1.25	1.596466739673968	1	0	-
grid	normalised_flux	52	37	1.1815624994342215	1.25	1.6693246337264773	1	0	-
grid	normalised_flux	52	38	1.2118749994551763	1.25	1.7477234430007815	1	0	-
grid	normalised_flux	52	39	1.2421874994761311	1.25	1.8318889397831226	1	0	-
grid	normalised_flux	52	40	1.2724999994970858	1.25	1.9219599294067595	1	0	-
grid	normalised_flux	52	41	1.3028124995180406	1.25	2.0178593188959013	1	0	-
grid	normalised_flux	52	42	1.3331249995389953	1.25	2.1190396721687663	1	0	-
grid	normalised_flux	52	43	1.3634374995599501	1.25	2.2240009042284496	1	0	-
grid	normalised_flux	52	44	1.3937499995809048	1.25	2.3294460561127677	1	0	-
grid	normalised_flux	52	45	1.4240624996018596	1.25	2.4291386668602222	1	0	-
grid	normalised_flux	52	46	1.4543749996228144	1.25	2.5137977675602157	1	0	-
grid	normalised_flux	52	47	1.4846874996437691	1.25	2.573477414914918	1	0	-
grid	normalised_flux	52	48	1.5149999996647239	1.25	2.6030913713639379	1	0	-
grid	normalised_flux	52	49	1.5453124996856786	1.25	2.6031789079694532	1	0	-
grid	normalised_flux	52	50	1.5756249997066334	1.25	2.5808944807458158	1	0	-
grid	normalised_flux	52	51	1.6059374997275881	1.25	2.5453453145818279	1	0	-
grid	normalised_flux	52	52	1.6362499997485429	1.25	2.5026086525567215	1	0	-
grid	normalised_flux	52	53	1.6665624997694977	1.25	2.4571414560688956	1	0	-
grid	normalised_flux	52	54	1.6968749997904524	1.25	2.4115536831287865	1	0	-
grid	normalised_flux	52	55	1.7271874998114072	1.25	2.3672339567215035	1	0	-
grid	normalised_flux	52	56	1.7574999998323619	1.25	2.3248235157121795	1	0	-
grid	normalised_flux	52	57	1.7878124998533167	1.25	2.2845352202630345	1	0	-
grid	normalised_flux	52	58	1.8181249998742715	1.25	2.2463530251611248	1	0	-
grid	normalised_flux	52	59	1.8484374998952262	1.25	2.2101473344557703	1	0	-
grid	normalised_flux	52	60	1.878749999916181	1.25	2.1757412710362591	1	0	-
grid	normalised_flux	52	61	1.9090624999371357	1.25	2.1429465647412709	0	0	-
grid	normalised_flux	52	62	1.9393749999580905	1.25	2.1115812115873207	0	0	-
grid	normalised_flux	52	63	1.9696874999790452	1.25	2.0814785882092464	0	0	-
grid	normalised_flux	52	64	2	1.25	2.0526810387784789	0	0	-
grid	normalised_flux	53	0	0.059999998658895493	1.3125	0.75576448603836244	0	0	-
grid	normalised_flux	53	1	0.09031249867985025	1.3125	0.85884795940732017	0	0	-
grid	normalised_flux	53	2	0.12062499870080501	1.3125	1.0021084264284026	0	0	-
grid	normalised_flux	53	3	0.15093749872175977	1.3125	1.0957581156615852	0	0	-
grid	normalised_flux	53	4	0.18124999874271452	1.3125	1.0883748492141621	0	0	-
grid	normalised_flux	53	5	0.21156249876366928	1.3125	1.0691062099578776	0	0	-
grid	normalised_flux	53	6	0.24187499878462404	1.3125	1.0514891832716029	0	0	-
grid	normalised_flux	53	7	0.2721874988055788	1.3125	1.0358704027201289	0	0	-
grid	normalised_flux	53	8	0.30249999882653356	1.3125	1.0220951364348667	1	0	-
grid	normalised_flux	53	9	0.33281249884748831	1.3125	1.0099277144168566	1	0	-
grid	normalised_flux	53	10	0.36312499886844307	1.3125	0.99934808014992116	1	1	-
grid	normalised_flux	53	11	0.39343749888939783	1.3125	0.9903815357006226	1	1	-
grid	normalised_flux	53	12	0.42374999891035259	1.3125	0.98308677901512109	1	1	-
grid	normalised_flux	53	13	0.45406249893130735	1.3125	0.97755077704640192	1	1	-
grid	normalised_flux	53	14	0.4843749989522621	1.3125	0.97388128906481231	1	1	-
grid	normalised_flux	53	15	0.51468749897321686	1.3125	0.97219682653221218	1	1	-
grid	normalised_flux	53	16	0.54499999899417162	1.3125	0.97261813204953906	1	1	-
grid	normalised_flux	53	17	0.57531249901512638	1.3125	0.97526146220405308	1	1	-
grid	normalised_flux	53	18	0.60562499903608114	1.3125	0.98023360310969532	1	1	-
grid	normalised_flux	53	19	0.63593749905703589	1.3125	0.98763063615993807	1	1	-
grid	normalised_flux	53	20	0.66624999907799065	1.3125	0.99753732090421143	1	1	-
grid	normalised_flux	53	21	0.69656249909894541	1.3125	1.0100296347487665	1	0	-
grid	normalised_flux	53	22	0.72687499911990017	1.3125	1.0251773838641078	1	0	-
grid	normalised_flux	53	23	0.75718749914085492	1.3125	1.0430471701252566	1	0	-
grid	normalised_flux	53	24	0.78749999916180968	1.3125	1.0637045510442609	1	0	-
grid	normalised_flux	53	25	0.81781249918276444	1.3125	1.0872162709092743	1	0	-
grid	normalised_flux	53	26	0.8481249992037192	1.3125	1.1136515662382707	1	0	-
grid	normalised_flux	53	27	0.87843749922467396	1.3125	1.1430834237617165	1	0	-
grid	normalised_flux	53	28	0.90874999924562871	1.3125	1.1755891263395795	1	0	-
grid	normalised_flux	53	29	0.93906249926658347	1.3125	1.2112507988783352	1	0	-
grid	normalised_flux	53	30	0.96937499928753823	1.3125	1.2501555507441016	1	0	-
grid	normalised_flux	53	31	0.99968749930849299	1.3125	1.2923949061101074	1	0	-
grid	normalised_flux	53	32	1.0299999993294477	1.3125	1.3380633798253663	1	0	-
grid	normalised_flux	53	33	1.0603124993504025	1.3125	1.3872554867388927	1	0	-
grid	normalised_flux	53	34	1.0906249993713573	1.3125	1.4400575292090523	1	0	-
grid	normalised_flux	53	35	1.120937499392312	1.3125	1.4965397169102255	1	0	-
grid	normalised_flux	53	36	1.1512499994132668	1.3125	1.556742305287899	1	0	-
grid	normalised_flux	53	37	1.1815624994342215	1.3125	1.6206568444962048	1	0	-
grid	normalised_flux	53	38	1.2118749994551763	1.3125	1.6881938041457698	1	0	-
grid	normalised_flux	53	39	1.2421874994761311	1.3125	1.7591380454642533	1	0	-
grid	normalised_flux	53	40	1.2724999994970858	1.3125	1.8330773299037719	1	0	-
grid	normalised_flux	53	41	1.3028124995180406	1.3125	1.9092967435385857	1	0	-
grid	normalised_flux	53	42	1.3331249995389953	1.3125	1.9866332457856515	1	0	-
grid	normalised_flux	53	43	1.3634374995599501	1.3125	2.0633038242245973	1	0	-
grid	normalised_flux	53	44	1.3937499995809048	1.3125	2.1367633662913716	1	0	-
grid	normalised_flux	53	45	1.4240624996018596	1.3125	2.2037526050328897	1	0	-
grid	normalised_flux	53	46	1.4543749996228144	1.3125	2.2607189973849628	1	0	-
grid	normalised_flux	53	47	1.4846874996437691	1.3125	2.3047189588384747	1	0	-
grid	normalised_flux	53	48	1.5149999996647239	1.3125	2.3339092836890014	1	0	-
grid	normalised_flux	53	49	1.5453124996856786	1.3125	2.3482937696200792	1	0	-
grid	normalised_flux	53	50	1.5756249997066334	1.3125	2.349298067031298	1	0	-
grid	normalised_flux	53	51	1.6059374997275881	1.3125	2.339404721650447	1	0	-
grid	normalised_flux	53	52	1.6362499997485429	1.3125	2.321644474823803	1	0	-
grid	normalised_flux	53	53	1.6665624997694977	1.3125	2.2985539892695499	1	0	-
grid	normalised_flux	53	54	1.6968749997904524	1.3125	2.2721454676094859	1	0	-
grid	normalised_flux	53	55	1.7271874998114072	1.3125	2.2438907970402564	1	0	-
grid	normalised_flux	53	56	1.7574999998323619	1.3125	2.2148031995293911	1	0	-
grid	normalised_flux	53	57	1.7878124998533167	1.3125	2.1855455607381806	1	0	-
grid	normalised_flux	53	58	1.8181249998742715	1.3125	2.1565292647357124	1	0	-
grid	normalised_flux	53	59	1.8484374998952262	1.3125	2.1279930908743419	1	0	-
grid	normalised_flux	53	60	1.878749999916181	1.3125	2.1000614132898892	1	0	-
grid	normalised_flux	53	61	1.9090624999371357	1.3125	2.0727855956521837	0	0	-
grid	normalised_flux	53	62	1.9393749999580905	1.3125	2.0461710496602667	0	0	-
grid	normalised_flux	53	63	1.9696874999790452	1.3125	2.02019660322842	0	0	-
grid	normalised_flux	53	64	2	1.3125	1.9944512520559114	0	0	-
grid	normalised_flux	54	0	0.059999998658895493	1.375	0.74764741218960529	0	0	-
grid	normalised_flux	54	1	0.09031249867985025	1.375	0.84171109046542658	0	0	-
grid	normalised_flux	54	2	0.12062499870080501	1.375	0.97458067995909703	0	0	-
grid	normalised_flux	54	3	0.15093749872175977	1.375	1.059173890849733	0	0	-
grid	normalised_flux	54	4	0.18124999874271452	1.375	1.0457708212865668	0	0	-
grid	normalised_flux	54	5	0.21156249876366928	1.375	1.0227869319620784	0	0	-
grid	normalised_flux	54	6	0.24187499878462404	1.375	1.0054406563764318	0	0	-
grid	normalised_flux	54	7	0.2721874988055788	1.375	0.99169026491833345	0	0	-
grid	normalised_flux	54	8	0.30249999882653356	1.375	0.97969774996269965	1	1	-
grid	normalised_flux	54	9	0.33281249884748831	1.375	0.96940090070609863	1	1	-
grid	normalised_flux	54	10	0.36312499886844307	1.375	0.96069107966386513	1	1	-
grid	normalised_flux	54	11	0.39343749888939783	1.375	0.95354694860162881	1	1	-
grid	normalised_flux	54	12	0.42374999891035259	1.375	0.94802597121840082	1	1	-
grid	normalised_flux	54	13	0.45406249893130735	1.375	0.9442401554429849	1	1	-
grid	normalised_flux	54	14	0.4843749989522621	1.375	0.94232859143490399	1	1	-
grid	normalised_flux	54	15	0.51468749897321686	1.375	0.94243573358167654	1	1	-
grid	normalised_flux	54	16	0.54499999899417162	1.375	0.94469253075874449	1	1	-
grid	normalised_flux	54	17	0.57531249901512638	1.375	0.94920313443709525	1	1	-
grid	normalised_flux	54	18	0.60562499903608114	1.375	0.95604368817163521	1	1	-
grid	normalised_flux	54	19	0.63593749905703589	1.375	0.96526194783283525	1	1	-
grid	normalised_flux	54	20	0.66624999907799065	1.375	0.97688703690631584	1	1	-
grid	normalised_flux	54	21	0.69656249909894541	1.375	0.99093616364560155	1	1	-
grid	normalised_flux	54	22	0.72687499911990017	1.375	1.0074219316129289	1	0	-
grid	normalised_flux	54	23	0.75718749914085492	1.375	1.0263578700558968	1	0	-
grid	normalised_flux	54	24	0.78749999916180968	1.375	1.0477619467647368	1	0	-
grid	normalised_flux	54	25	0.81781249918276444	1.375	1.0716580396746849	1	0	-
grid	normalised_flux	54	26	0.8481249992037192	1.375	1.0980760792791124	1	0	-
grid	normalised_flux	54	27	0.87843749922467396	1.375	1.1270510754731213	1	0	-
grid	normalised_flux	54	28	0.90874999924562871	1.375	1.1586216934222173	1	0	-
grid	normalised_flux	54	29	0.93906249926658347	1.375	1.1928279986877104	1	0	-
grid	normalised_flux	54	30	0.96937499928753823	1.375	1.2297090124679373	1	0	-
grid	normalised_flux	54	31	0.99968749930849299	1.375	1.2692991512699476	1	0	-
grid	normalised_flux	54	32	1.0299999993294477	1.375	1.3116238595734355	1	0	-
grid	normalised_flux	54	33	1.0603124993504025	1.375	1.3566933436529054	1	0	-
grid	normalised_flux	54	34	1.0906249993713573	1.375	1.4044947388553775	1	0	-
grid	normalised_flux	54	35	1.120937499392312	1.375	1.4549810963181316	1	0	-
grid	normalised_flux	54	36	1.1512499994132668	1.375	1.5080565720029169	1	0	-
grid	normalised_flux	54	37	1.1815624994342215	1.375	1.5635568686257366	1	0	-
grid	normalised_flux	54	38	1.2118749994551763	1.375	1.6212250728953486	1	0	-
grid	normalised_flux	54	39	1.2421874994761311	1.375	1.6806785681954541	1	0	-
grid	normalised_flux	54	40	1.2724999994970858	1.375	1.7413692538496524	1	0	-
grid	normalised_flux	54	41	1.3028124995180406	1.375	1.8025396818765951	1	0	-
grid	normalised_flux	54	42	1.3331249995389953	1.375	1.8631829914286757	1	0	-
grid	normalised_flux	54	43	1.3634374995599501	1.375	1.922022781069288	1	0	-
grid	normalised_flux	54	44	1.3937499995809048	1.375	1.97754206610979	1	0	-
grid	normalised_flux	54	45	1.4240624996018596	1.375	2.0280817335551875	1	0	-
grid	normalised_flux	54	46	1.4543749996228144	1.375	2.0720184635778178	1	0	-
grid	normalised_flux	54	47	1.4846874996437691	1.375	2.107972557748881	1	0	-
grid	normalised_flux	54	48	1.5149999996647239	1.375	2.135114981752368	1	0	-
grid	normalised_flux	54	49	1.5453124996856786	1.375	2.1532417999823696	1	0	-
grid	normalised_flux	54	50	1.5756249997066334	1.375	2.1628356980163703	1	0	-
grid	normalised_flux	54	51	1.6059374997275881	1.375	2.1648603380517497	1	0	-
grid	normalised_flux	54	52	1.6362499997485429	1.375	2.1604840774285012	1	0	-
grid	normalised_flux	54	53	1.6665624997694977	1.375	2.1509870203246799	1	0	-
grid	normalised_flux	54	54	1.6968749997904524	1.375	2.1375650572859199	1	0	-
grid	normalised_flux	54	55	1.7271874998114072	1.375	2.1212487846819292	1	0	-
grid	normalised_flux	54	56	1.7574999998323619	1.375	2.1028762563271188	1	0	-
grid	normalised_flux	54	57	1.7878124998533167	1.375	2.0830997243688758	1	0	-
grid	normalised_flux	54	58	1.8181249998742715	1.375	2.0624097545780242	1	0	-
grid	normalised_flux	54	59	1.8484374998952262	1.375	2.0411644685120529	1	0	-
grid	normalised_flux	54	60	1.878749999916181	1.375	2.0196183109679047	1	0	-
grid	normalised_flux	54	61	1.9090624999371357	1.375	1.9979470197512299	0	0	-
grid	normalised_flux	54	62	1.9393749999580905	1.375	1.9762678483412168	0	0	-
grid	normalised_flux	54	63	1.9696874999790452	1.375	1.9546562756981531	0	0	-
grid	normalised_flux	54	64	2	1.375	1.9333104459605535	0	0	-
grid	normalised_flux	55	0	0.059999998658895493	1.4375	0.73201072318670468	0	0	-
grid	normalised_flux	55	1	0.09031249867985025	1.4375	0.80688316374381919	0	0	-
grid	normalised_flux	55	2	0.12062499870080501	1.4375	0.917886154277191	0	0	-
grid	normalised_flux	55	3	0.15093749872175977	1.4375	0.98759640953706562	0	0	-
grid	normalised_flux	55	4	0.18124999874271452	1.4375	0.97191207147354353	0	0	-
grid	normalised_flux	55	5	0.21156249876366928	1.4375	0.95491235824612153	0	0	-
grid	normalised_flux	55	6	0.24187499878462404	1.4375	0.94301511767620882	0	0	-
grid	normalised_flux	55	7	0.2721874988055788	1.4375	0.93363315411906489	0	0	-
grid	normalised_flux	55	8	0.30249999882653356	1.4375	0.92567622383793613	1	1	-
grid	normalised_flux	55	9	0.33281249884748831	1.4375	0.91874863194384482	1	1	-
grid	normalised_flux	55	10	0.36312499886844307	1.4375	0.91277701193797067	1	1	-
grid	normalised_flux	55	11	0.39343749888939783	1.4375	0.9078709032548189	1	1	-
grid	normalised_flux	55	12	0.42374999891035259	1.4375	0.90424663144283546	1	1	-
grid	normalised_flux	55	13	0.45406249893130735	1.4375	0.90217558846174495	1	1	-
grid	normalised_flux	55	14	0.4843749989522621	1.4375	0.90194533016182454	1	1	-
grid	normalised_flux	55	15	0.51468749897321686	1.4375	0.90381008772031834	1	1	-
grid	normalised_flux	55	16	0.54499999899417162	1.4375	0.90795673090274309	1	1	-
grid	normalised_flux	55	17	0.57531249901512638	1.4375	0.91449323259914461	1	1	-
grid	normalised_flux	55	18	0.60562499903608114	1.4375	0.92344392171967837	1	1	-
grid	normalised_flux	55	19	0.63593749905703589	1.4375	0.93477988839842341	1	1	-
grid	normalised_flux	55	20	0.66624999907799065	1.4375	0.94843619224690567	1	1	-
grid	normalised_flux	55	21	0.69656249909894541	1.4375	0.96433953797287164	1	1	-
grid	normalised_flux	55	22	0.72687499911990017	1.4375	0.9824250563944138	1	1	-
grid	normalised_flux	55	23	0.75718749914085492	1.4375	1.0026435912452571	1	0	-
grid	normalised_flux	55	24	0.78749999916180968	1.4375	1.0249638828427921	1	0	-
grid	normalised_flux	55	25	0.81781249918276444	1.4375	1.0493707641883949	1	0	-
grid	normalised_flux	55	26	0.8481249992037192	1.4375	1.0758617193167226	1	0	-
grid	normalised_flux	55	27	0.87843749922467396	1.4375	1.1044428482569557	1	0	-
grid	normalised_flux	55	28	0.90874999924562871	1.4375	1.1351243335480765	1	0	-
grid	normalised_flux	55	29	0.93906249926658347	1.4375	1.1679161915804122	1	0	-
grid	normalised_flux	55	30	0.96937499928753823	1.4375	1.2028236441688254	1	0	-
grid	normalised_flux	55	31	0.99968749930849299	1.4375	1.2398422765062052	1	0	-
grid	normalised_flux	55	32	1.0299999993294477	1.4375	1.2789525305223386	1	0	-
grid	normalised_flux	55	33	1.0603124993504025	1.4375	1.3201133437639876	1	0	-
grid	normalised_flux	55	34	1.0906249993713573	1.4375	1.36325460149886	1	0	-
grid	normalised_flux	55	35	1.120937499392312	1.4375	1.4082676899778133	1	0	-
grid	normalised_flux	55	36	1.1512499994132668	1.4375	1.454994862920951	1	0	-
grid	normalised_flux	55	37	1.1815624994342215	1.4375	1.5032161395094239	1	0	-
grid	normalised_flux	55	38	1.2118749994551763	1.4375	1.5526341611223258	1	0	-
grid	normalised_flux	55	39	1.2421874994761311	1.4375	1.6028591904867269	1	0	-
grid	normalised_flux	55	40	1.2724999994970858	1.4375	1.6533930664647309	1	0	-
grid	normalised_flux	55	41	1.3028124995180406	1.4375	1.7036188553658396	1	0	-
grid	normalised_flux	55	42	1.3331249995389953	1.4375	1.7527982875105628	1	0	-
grid	normalised_flux	55	43	1.3634374995599501	1.4375	1.8000847642965341	1	0	-
grid	normalised_flux	55	44	1.3937499995809048	1.4375	1.8445583918291319	1	0	-
grid	normalised_flux	55	45	1.4240624996018596	1.4375	1.8852858893792701	1	0	-
grid	normalised_flux	55	46	1.4543749996228144	1.4375	1.9214042333632861	1	0	-
grid	normalised_flux	55	47	1.4846874996437691	1.4375	1.9522191122886252	1	0	-
grid	normalised_flux	55	48	1.5149999996647239	1.4375	1.9772655947483351	1	0	-
grid	normalised_flux	55	49	1.5453124996856786	1.4375	1.9963696518943581	1	0	-
grid	normalised_flux	55	50	1.5756249997066334	1.4375	2.0096340110663546	1	0	-
grid	normalised_flux	55	51	1.6059374997275881	1.4375	2.0174125214278362	1	0	-
grid	normalised_flux	55	52	1.6362499997485429	1.4375	2.0202543280181744	1	0	-
grid	normalised_flux	55	53	1.6665624997694977	1.4375	2.018799435455354	1	0	-
grid	normalised_flux	55	54	1.6968749997904524	1.4375	2.0137165208680576	1	0	-
grid	normalised_flux	55	55	1.7271874998114072	1.4375	2.0056483421948323	1	0	-
grid	normalised_flux	55	56	1.7574999998323619	1.4375	1.9951765146692886	1	0	-
grid	normalised_flux	55	57	1.7878124998533167	1.4375	1.9828047060704499	1	0	-
grid	normalised_flux	55	58	1.8181249998742715	1.4375	1.9689534149078924	1	0	-
grid	normalised_flux	55	59	1.8484374998952262	1.4375	1.9539645276419857	1	0	-
grid	normalised_flux	55	60	1.878749999916181	1.4375	1.9381086292247036	1	0	-
grid	normalised_flux	55	61	1.9090624999371357	1.4375	1.9215950669609934	0	0	-
grid	normalised_flux	55	62	1.9393749999580905	1.4375	1.9045817295438845	0	0	-
grid	normalised_flux	55	63	1.9696874999790452	1.4375	1.8871849210316807	0	0	-
grid	normalised_flux	55	64	2	1.4375	1.8695405035528991	0	0	-
grid	normalised_flux	56	0	0.059999998658895493	1.5	0.7097696993321726	0	0	-
grid	normalised_flux	56	1	0.09031249867985025	1.5	0.75063623660384937	0	0	-
grid	normalised_flux	56	2	0.12062499870080501	1.5	0.79924879920806913	0	0	-
grid	normalised_flux	56	3	0.15093749872175977	1.5	0.83819063782712122	0	0	-
grid	normalised_flux	56	4	0.18124999874271452	1.5	0.8571169515158763	0	0	-
grid	normalised_flux	56	5	0.21156249876366928	1.5	0.86475383201696909	0	0	-
grid	normalised_flux	56	6	0.24187499878462404	1.5	0.86713451675165332	0	0	-
grid	normalised_flux	56	7	0.2721874988055788	1.5	0.86676483599490028	0	0	-
grid	normalised_flux	56	8	0.30249999882653356	1.5	0.86478500862525132	1	1	-
grid	normalised_flux	56	9	0.33281249884748831	1.5	0.86188078947954316	1	1	-
grid	normalised_flux	56	10	0.36312499886844307	1.5	0.85858678558986068	1	1	-
grid	normalised_flux	56	11	0.39343749888939783	1.5	0.85542508350037993	1	1	-
grid	normalised_flux	56	12	0.42374999891035259	1.5	0.85296817213646237	1	1	-
grid	normalised_flux	56	13	0.45406249893130735	1.5	0.85185039519406947	1	1	-
grid	normalised_flux	56	14	0.4843749989522621	1.5	0.8526949762770577	1	1	-
grid	normalised_flux	56	15	0.51468749897321686	1.5	0.85602720622508688	1	1	-
grid	normalised_flux	56	16	0.54499999899417162	1.5	0.86216336087017842	1	1	-
grid	normalised_flux	56	17	0.57531249901512638	1.5	0.87115133849593596	1	1	-
grid	normalised_flux	56	18	0.60562499903608114	1.5	0.88285033998524509	1	1	-
grid	normalised_flux	56	19	0.63593749905703589	1.5	0.89700174308927227	1	1	-
grid	normalised_flux	56	20	0.66624999907799065	1.5	0.91334934658243849	1	1	-
grid	normalised_flux	56	21	0.69656249909894541	1.5	0.93167561440467062	1	1	-
grid	normalised_flux	56	22	0.72687499911990017	1.5	0.95181798196508582	1	1	-
grid	normalised_flux	56	23	0.75718749914085492	1.5	0.97366850010915962	1	1	-
